timestamp,load
 2022-03-08  00:30:00,0
 2022-03-08  01:00:00,0
 2022-03-08  01:30:00,0
 2022-03-08  02:00:00,0
 2022-03-08  02:30:00,0
 2022-03-08  03:00:00,0
 2022-03-08  03:30:00,0
 2022-03-08  04:00:00,0
 2022-03-08  04:30:00,0
 2022-03-08  05:00:00,0
 2022-03-08  05:30:00,0
 2022-03-08  06:00:00,0
 2022-03-08  06:30:00,0
 2022-03-08  07:00:00,0
 2022-03-08  07:30:00,0
 2022-03-08  08:00:00,0
 2022-03-08  08:30:00,0
 2022-03-08  09:00:00,0
 2022-03-08  09:30:00,0
 2022-03-08  10:00:00,0
 2022-03-08  10:30:00,0
 2022-03-08  11:00:00,0
 2022-03-08  11:30:00,0
 2022-03-08  12:00:00,0
 2022-03-08  12:30:00,0
 2022-03-08  13:00:00,0
 2022-03-08  13:30:00,0
 2022-03-08  14:00:00,0
 2022-03-08  14:30:00,0
 2022-03-08  15:00:00,0
 2022-03-08  15:30:00,0
 2022-03-08  16:00:00,0
 2022-03-08  16:30:00,0
 2022-03-08  17:00:00,0
 2022-03-08  17:30:00,0.637101111
 2022-03-08  18:00:00,0.965508811
 2022-03-08  18:30:00,0.953122258
 2022-03-08  19:00:00,0.959942027
 2022-03-08  19:30:00,1.096608336
 2022-03-08  20:00:00,1.241340001
 2022-03-08  20:30:00,1.193880014
 2022-03-08  21:00:00,1.2034
 2022-03-08  21:30:00,1.21808
 2022-03-08  22:00:00,1.23996
 2022-03-08  22:30:00,1.22918
 2022-03-08  23:00:00,1.23392
 2022-03-08  23:30:00,1.21536
 2022-03-09  00:00:00,1.2295
 2022-03-09  00:30:00,1.23874
 2022-03-09  01:00:00,1.20746
 2022-03-09  01:30:00,1.20954
 2022-03-09  02:00:00,1.2029
 2022-03-09  02:30:00,1.20902
 2022-03-09  03:00:00,1.19404
 2022-03-09  03:30:00,1.20338
 2022-03-09  04:00:00,1.1668
 2022-03-09  04:30:00,1.15956
 2022-03-09  05:00:00,1.20498
 2022-03-09  05:30:00,1.1861
 2022-03-09  06:00:00,1.19124
 2022-03-09  06:30:00,0.972259995
 2022-03-09  07:00:00,0.956358671
 2022-03-09  07:30:00,0.028436266
 2022-03-09  08:00:00,0
 2022-03-09  08:30:00,0
 2022-03-09  09:00:00,0
 2022-03-09  09:30:00,0.933672771
 2022-03-09  10:00:00,1.081716739
 2022-03-09  10:30:00,1.115004822
 2022-03-09  11:00:00,0.964837986
 2022-03-09  11:30:00,1.255209519
 2022-03-09  12:00:00,1.060130197
 2022-03-09  12:30:00,0.950005572
 2022-03-09  13:00:00,0.946496754
 2022-03-09  13:30:00,0.987692629
 2022-03-09  14:00:00,0.970196993
 2022-03-09  14:30:00,0.109557417
 2022-03-09  15:00:00,0.875891776
 2022-03-09  15:30:00,0.219812118
 2022-03-09  16:00:00,0
 2022-03-09  16:30:00,0
 2022-03-09  17:00:00,0
 2022-03-09  17:30:00,0.91846484
 2022-03-09  18:00:00,1.357187709
 2022-03-09  18:30:00,1.114989416
 2022-03-09  19:00:00,0.980291524
 2022-03-09  19:30:00,1.164194196
 2022-03-09  20:00:00,1.20944
 2022-03-09  20:30:00,1.2113
 2022-03-09  21:00:00,1.23286
 2022-03-09  21:30:00,1.1936
 2022-03-09  22:00:00,1.20128
 2022-03-09  22:30:00,1.18838
