timestamp,load
 2022-05-30  03:00:00,91.2
 2022-05-30  03:30:00,232
 2022-05-30  04:00:00,15.2
 2022-05-30  04:30:00,107.2
 2022-05-30  05:00:00,220
 2022-05-30  05:30:00,16
 2022-05-30  06:00:00,148
 2022-05-30  06:30:00,202.4
 2022-05-30  07:00:00,12.8
 2022-05-30  07:30:00,156.8081631
 2022-05-30  08:00:00,231.2055363
 2022-05-30  08:30:00,76.8
 2022-05-30  09:00:00,120.8
 2022-05-30  09:30:00,188
 2022-05-30  10:00:00,32.95572788
 2022-05-30  10:30:00,91.2035087
 2022-05-30  11:00:00,300.0010667
 2022-05-30  11:30:00,134.4
 2022-05-30  12:00:00,92
 2022-05-30  12:30:00,252
 2022-05-30  13:00:00,212
 2022-05-30  13:30:00,59.22161767
 2022-05-30  14:00:00,72.8
 2022-05-30  14:30:00,275.2
 2022-05-30  15:00:00,92
 2022-05-30  15:30:00,47.2
 2022-05-30  16:00:00,96.8
 2022-05-30  16:30:00,204
 2022-05-30  17:00:00,11.2
 2022-05-30  17:30:00,4
 2022-05-30  18:00:00,209.6
 2022-05-30  18:30:00,85.6
 2022-05-30  19:00:00,16
 2022-05-30  19:30:00,167.2
 2022-05-30  20:00:00,140
 2022-05-30  20:30:00,15.2
 2022-05-30  21:00:00,132.8
 2022-05-30  21:30:00,230.4
 2022-05-30  22:00:00,16
 2022-05-30  22:30:00,15.2
 2022-05-30  23:00:00,240
 2022-05-30  23:30:00,156
 2022-05-31  00:00:00,15.2
 2022-05-31  00:30:00,85.6
 2022-05-31  01:00:00,248.8
 2022-05-31  01:30:00,26.4
 2022-05-31  02:00:00,15.2
 2022-05-31  02:30:00,241.6
 2022-05-31  03:00:00,144
 2022-05-31  03:30:00,16
 2022-05-31  04:00:00,91.2
 2022-05-31  04:30:00,244.8
 2022-05-31  05:00:00,82.4
 2022-05-31  05:30:00,15.2
 2022-05-31  06:00:00,160
 2022-05-31  06:30:00,189.6
 2022-05-31  07:00:00,15.2
 2022-05-31  07:30:00,107.2119396
 2022-05-31  08:00:00,270.4
 2022-05-31  08:30:00,88
 2022-05-31  09:00:00,46.4
 2022-05-31  09:30:00,175.2
 2022-05-31  10:00:00,220.8130431
 2022-05-31  10:30:00,62.42050945
 2022-05-31  11:00:00,48
 2022-05-31  11:30:00,232
 2022-05-31  12:00:00,150.4
 2022-05-31  12:30:00,48.8
 2022-05-31  13:00:00,64.80493808
 2022-05-31  13:30:00,164.0019512
 2022-05-31  14:00:00,212
 2022-05-31  14:30:00,48
 2022-05-31  15:00:00,48.8
 2022-05-31  15:30:00,212.0015094
 2022-05-31  16:00:00,112
 2022-05-31  16:30:00,52
 2022-05-31  17:00:00,24
 2022-05-31  17:30:00,0
 2022-05-31  18:00:00,8
 2022-05-31  18:30:00,12
 2022-05-31  19:00:00,12.8
 2022-05-31  19:30:00,12
 2022-05-31  20:00:00,12.8
 2022-05-31  20:30:00,12
 2022-05-31  21:00:00,12.8
 2022-05-31  21:30:00,12.8
 2022-05-31  22:00:00,12
 2022-05-31  22:30:00,12.8
 2022-05-31  23:00:00,12.8
 2022-05-31  23:30:00,12
 2022-06-01  00:00:00,12.8
 2022-06-01  00:30:00,12
 2022-06-01  01:00:00,12.8
 2022-06-01  01:30:00,12
 2022-06-01  02:00:00,12.8
 2022-06-01  02:30:00,12.8
 2022-06-01  03:00:00,12
 2022-06-01  03:30:00,12.8
 2022-06-01  04:00:00,12
 2022-06-01  04:30:00,12.8
 2022-06-01  05:00:00,12
 2022-06-01  05:30:00,12.8
 2022-06-01  06:00:00,12.8
 2022-06-01  06:30:00,12
 2022-06-01  07:00:00,12
 2022-06-01  07:30:00,4.8
 2022-06-01  08:00:00,35.20908974
 2022-06-01  08:30:00,42.4
 2022-06-01  09:00:00,58.4054792
 2022-06-01  09:30:00,55.2057968
 2022-06-01  10:00:00,68.84184774
 2022-06-01  10:30:00,63.22024992
 2022-06-01  11:00:00,59.2
 2022-06-01  11:30:00,45.6
 2022-06-01  12:00:00,44.8
 2022-06-01  12:30:00,45.6
 2022-06-01  13:00:00,51.20624962
 2022-06-01  13:30:00,78.41632483
 2022-06-01  14:00:00,52
 2022-06-01  14:30:00,46.4
 2022-06-01  15:00:00,45.6
 2022-06-01  15:30:00,107.202985
 2022-06-01  16:00:00,124
 2022-06-01  16:30:00,105.6
 2022-06-01  17:00:00,31.2
 2022-06-01  17:30:00,0
 2022-06-01  18:00:00,6.4
 2022-06-01  18:30:00,12.8
 2022-06-01  19:00:00,12
 2022-06-01  19:30:00,12.8
 2022-06-01  20:00:00,12.8
 2022-06-01  20:30:00,12
 2022-06-01  21:00:00,12.8
 2022-06-01  21:30:00,12.8
 2022-06-01  22:00:00,12
 2022-06-01  22:30:00,12.8
 2022-06-01  23:00:00,12.8
 2022-06-01  23:30:00,12
 2022-06-02  00:00:00,12.8
 2022-06-02  00:30:00,12
 2022-06-02  01:00:00,12.8
 2022-06-02  01:30:00,12.8
 2022-06-02  02:00:00,12
 2022-06-02  02:30:00,12.8
 2022-06-02  03:00:00,12
 2022-06-02  03:30:00,12.8
 2022-06-02  04:00:00,12.8
 2022-06-02  04:30:00,12
 2022-06-02  05:00:00,12.8
 2022-06-02  05:30:00,12.8
 2022-06-02  06:00:00,12
 2022-06-02  06:30:00,12.8
 2022-06-02  07:00:00,12
 2022-06-02  07:30:00,34.4836193
 2022-06-02  08:00:00,43.2
 2022-06-02  08:30:00,43.2
 2022-06-02  09:00:00,44
 2022-06-02  09:30:00,50.40634881
 2022-06-02  10:00:00,138.4092482
 2022-06-02  10:30:00,56
 2022-06-02  11:00:00,45.6
 2022-06-02  11:30:00,45.6
 2022-06-02  12:00:00,46.4
 2022-06-02  12:30:00,45.6
 2022-06-02  13:00:00,67.21904492
 2022-06-02  13:30:00,76.01684024
 2022-06-02  14:00:00,130.4
 2022-06-02  14:30:00,278.4011494
 2022-06-02  15:00:00,273.6
 2022-06-02  15:30:00,270.4
 2022-06-02  16:00:00,360.8
 2022-06-02  16:30:00,312.8
 2022-06-02  17:00:00,290.4
 2022-06-02  17:30:00,230.4
 2022-06-02  18:00:00,238.4
 2022-06-02  18:30:00,247.2
 2022-06-02  19:00:00,245.6
 2022-06-02  19:30:00,245.6
 2022-06-02  20:00:00,243.2
 2022-06-02  20:30:00,246.4
 2022-06-02  21:00:00,244.8
 2022-06-02  21:30:00,244.8
 2022-06-02  22:00:00,246.4
 2022-06-02  22:30:00,248.8
 2022-06-02  23:00:00,244
 2022-06-02  23:30:00,242.4
 2022-06-03  00:00:00,245.6
 2022-06-03  00:30:00,248
 2022-06-03  01:00:00,249.6
 2022-06-03  01:30:00,245.6
 2022-06-03  02:00:00,245.6
 2022-06-03  02:30:00,247.2
 2022-06-03  03:00:00,247.2
 2022-06-03  03:30:00,248
 2022-06-03  04:00:00,245.6
 2022-06-03  04:30:00,244
 2022-06-03  05:00:00,243.2
 2022-06-03  05:30:00,243.2
 2022-06-03  06:00:00,244.8
 2022-06-03  06:30:00,244.8
 2022-06-03  07:00:00,245.6
 2022-06-03  07:30:00,98.45201877
 2022-06-03  08:00:00,264.8012085
 2022-06-03  08:30:00,291.2
 2022-06-03  09:00:00,250.4
 2022-06-03  09:30:00,52.80606026
 2022-06-03  10:00:00,232.8
 2022-06-03  10:30:00,308.8
 2022-06-03  11:00:00,144.8088395
 2022-06-03  11:30:00,160.80199
 2022-06-03  12:00:00,274.4
 2022-06-03  12:30:00,56.8
 2022-06-03  13:00:00,160
 2022-06-03  13:30:00,273.6
 2022-06-03  14:00:00,95.2
 2022-06-03  14:30:00,112.011428
 2022-06-03  15:00:00,250.4
 2022-06-03  15:30:00,48
 2022-06-03  16:00:00,83.2
 2022-06-03  16:30:00,238.4
 2022-06-03  17:00:00,64.8
 2022-06-03  17:30:00,23.2
 2022-06-03  18:00:00,239.2
 2022-06-03  18:30:00,148
 2022-06-03  19:00:00,15.2
 2022-06-03  19:30:00,222.4
 2022-06-03  20:00:00,134.4
 2022-06-03  20:30:00,40.8
 2022-06-03  21:00:00,248.8
 2022-06-03  21:30:00,117.6
 2022-06-03  22:00:00,33.6
 2022-06-03  22:30:00,245.6
 2022-06-03  23:00:00,84
 2022-06-03  23:30:00,108
 2022-06-04  00:00:00,247.2
 2022-06-04  00:30:00,120.8
 2022-06-04  01:00:00,15.2
 2022-06-04  01:30:00,232.8
 2022-06-04  02:00:00,191.2
 2022-06-04  02:30:00,16
 2022-06-04  03:00:00,197.6
 2022-06-04  03:30:00,239.2
 2022-06-04  04:00:00,16
 2022-06-04  04:30:00,152
 2022-06-04  05:00:00,218.4
 2022-06-04  05:30:00,16
 2022-06-04  06:00:00,210.4
 2022-06-04  06:30:00,246.4
 2022-06-04  07:00:00,22.4
 2022-06-04  07:30:00,102.4
 2022-06-04  08:00:00,232
 2022-06-04  08:30:00,90.4
 2022-06-04  09:00:00,3.2
 2022-06-04  09:30:00,232.8
 2022-06-04  10:00:00,76
 2022-06-04  10:30:00,9.6
 2022-06-04  11:00:00,233.6
 2022-06-04  11:30:00,100
 2022-06-04  12:00:00,3.2
 2022-06-04  12:30:00,139.2
 2022-06-04  13:00:00,193.6
 2022-06-04  13:30:00,3.2
 2022-06-04  14:00:00,18.4
 2022-06-04  14:30:00,232
 2022-06-04  15:00:00,98.4
 2022-06-04  15:30:00,3.2
 2022-06-04  16:00:00,128.8
 2022-06-04  16:30:00,192.8
 2022-06-04  17:00:00,4
 2022-06-04  17:30:00,80.8
 2022-06-04  18:00:00,237.6
 2022-06-04  18:30:00,30.4
 2022-06-04  19:00:00,67.2
 2022-06-04  19:30:00,248.8
 2022-06-04  20:00:00,36
 2022-06-04  20:30:00,88
 2022-06-04  21:00:00,248.8
 2022-06-04  21:30:00,57.6
 2022-06-04  22:00:00,47.2
 2022-06-04  22:30:00,244.8
 2022-06-04  23:00:00,92
 2022-06-04  23:30:00,28.8
 2022-06-05  00:00:00,245.6
 2022-06-05  00:30:00,116.8
 2022-06-05  01:00:00,16
 2022-06-05  01:30:00,232
 2022-06-05  02:00:00,128
 2022-06-05  02:30:00,16
 2022-06-05  03:00:00,241.6
 2022-06-05  03:30:00,179.2
 2022-06-05  04:00:00,15.2
 2022-06-05  04:30:00,168
 2022-06-05  05:00:00,249.6
 2022-06-05  05:30:00,25.6
 2022-06-05  06:00:00,95.2
 2022-06-05  06:30:00,247.2
 2022-06-05  07:00:00,140
 2022-06-05  07:30:00,5.6
 2022-06-05  08:00:00,171.2
 2022-06-05  08:30:00,232
 2022-06-05  09:00:00,32.8
 2022-06-05  09:30:00,4
 2022-06-05  10:00:00,220.8
 2022-06-05  10:30:00,120
 2022-06-05  11:00:00,3.2
 2022-06-05  11:30:00,94.4
 2022-06-05  12:00:00,190.4
 2022-06-05  12:30:00,3.2
 2022-06-05  13:00:00,37.6
 2022-06-05  13:30:00,233.6
 2022-06-05  14:00:00,20
 2022-06-05  14:30:00,3.2
 2022-06-05  15:00:00,225.6
 2022-06-05  15:30:00,102.4
 2022-06-05  16:00:00,4
 2022-06-05  16:30:00,136.8
 2022-06-05  17:00:00,213.6
 2022-06-05  17:30:00,4
 2022-06-05  18:00:00,48.8
 2022-06-05  18:30:00,242.4
 2022-06-05  19:00:00,58.4
 2022-06-05  19:30:00,43.2
 2022-06-05  20:00:00,248.8
 2022-06-05  20:30:00,87.2
 2022-06-05  21:00:00,16
 2022-06-05  21:30:00,240
 2022-06-05  22:00:00,145.6
 2022-06-05  22:30:00,15.2
 2022-06-05  23:00:00,207.2
 2022-06-05  23:30:00,144.8
 2022-06-06  00:00:00,36.8
 2022-06-06  00:30:00,249.6
 2022-06-06  01:00:00,129.6
 2022-06-06  01:30:00,40.8
 2022-06-06  02:00:00,246.4
 2022-06-06  02:30:00,180
 2022-06-06  03:00:00,16
 2022-06-06  03:30:00,207.2
 2022-06-06  04:00:00,224.8
 2022-06-06  04:30:00,15.2
 2022-06-06  05:00:00,179.2
 2022-06-06  05:30:00,242.4
 2022-06-06  06:00:00,52
 2022-06-06  06:30:00,121.6
 2022-06-06  07:00:00,245.6
 2022-06-06  07:30:00,185.6068964
 2022-06-06  08:00:00,47.2
 2022-06-06  08:30:00,260.8
 2022-06-06  09:00:00,262.4
 2022-06-06  09:30:00,48
 2022-06-06  10:00:00,277.6184432
 2022-06-06  10:30:00,268.8
 2022-06-06  11:00:00,49.6
 2022-06-06  11:30:00,201.6
 2022-06-06  12:00:00,256
 2022-06-06  12:30:00,50.4
 2022-06-06  13:00:00,153.6083331
 2022-06-06  13:30:00,299.2010695
 2022-06-06  14:00:00,49.6
 2022-06-06  14:30:00,120
 2022-06-06  15:00:00,312.8
 2022-06-06  15:30:00,172
 2022-06-06  16:00:00,122.4
 2022-06-06  16:30:00,303.2
 2022-06-06  17:00:00,168.0076189
 2022-06-06  17:30:00,3.2
 2022-06-06  18:00:00,165.6
 2022-06-06  18:30:00,178.4
 2022-06-06  19:00:00,16
 2022-06-06  19:30:00,185.6
 2022-06-06  20:00:00,202.4
 2022-06-06  20:30:00,16
 2022-06-06  21:00:00,145.6
 2022-06-06  21:30:00,208
 2022-06-06  22:00:00,15.2
 2022-06-06  22:30:00,168
 2022-06-06  23:00:00,196.8
 2022-06-06  23:30:00,15.2
 2022-06-07  00:00:00,171.2
 2022-06-07  00:30:00,183.2
 2022-06-07  01:00:00,16
 2022-06-07  01:30:00,200.8
 2022-06-07  02:00:00,171.2
 2022-06-07  02:30:00,16
 2022-06-07  03:00:00,213.6
 2022-06-07  03:30:00,168
 2022-06-07  04:00:00,16
 2022-06-07  04:30:00,221.6
 2022-06-07  05:00:00,137.6
 2022-06-07  05:30:00,36
 2022-06-07  06:00:00,247.2
 2022-06-07  06:30:00,148.8
 2022-06-07  07:00:00,14.4
 2022-06-07  07:30:00,260.0110767
 2022-06-07  08:00:00,202.4
 2022-06-07  08:30:00,64.8
 2022-06-07  09:00:00,272.8
 2022-06-07  09:30:00,180
 2022-06-07  10:00:00,106.4270642
 2022-06-07  10:30:00,263.2
 2022-06-07  11:00:00,173.6
 2022-06-07  11:30:00,48.8
 2022-06-07  12:00:00,169.6
 2022-06-07  12:30:00,249.6
 2022-06-07  13:00:00,63.22024992
 2022-06-07  13:30:00,52
 2022-06-07  14:00:00,265.6
 2022-06-07  14:30:00,153.6
 2022-06-07  15:00:00,52
 2022-06-07  15:30:00,220.8014493
 2022-06-07  16:00:00,318.4
 2022-06-07  16:30:00,56
 2022-06-07  17:00:00,201.6
 2022-06-07  17:30:00,154.4
 2022-06-07  18:00:00,9.6
 2022-06-07  18:30:00,161.6
 2022-06-07  19:00:00,218.4
 2022-06-07  19:30:00,15.2
 2022-06-07  20:00:00,94.4
 2022-06-07  20:30:00,223.2
 2022-06-07  21:00:00,16
 2022-06-07  21:30:00,148.8
 2022-06-07  22:00:00,244.8
 2022-06-07  22:30:00,30.4
 2022-06-07  23:00:00,52
 2022-06-07  23:30:00,247.2
 2022-06-08  00:00:00,127.2
 2022-06-08  00:30:00,16
 2022-06-08  01:00:00,194.4
 2022-06-08  01:30:00,192.8
 2022-06-08  02:00:00,16
 2022-06-08  02:30:00,155.2
 2022-06-08  03:00:00,244.8
 2022-06-08  03:30:00,76
 2022-06-08  04:00:00,16
 2022-06-08  04:30:00,233.6
 2022-06-08  05:00:00,190.4
 2022-06-08  05:30:00,16
 2022-06-08  06:00:00,155.2
 2022-06-08  06:30:00,244
 2022-06-08  07:00:00,25.6
 2022-06-08  07:30:00,143.2201103
 2022-06-08  08:00:00,269.6
 2022-06-08  08:30:00,125.6
 2022-06-08  09:00:00,67.2
 2022-06-08  09:30:00,284.8011236
 2022-06-08  10:00:00,257.6012422
 2022-06-08  10:30:00,52.00615348
 2022-06-08  11:00:00,185.6017241
 2022-06-08  11:30:00,368
 2022-06-08  12:00:00,159.2
 2022-06-08  12:30:00,234.4
 2022-06-08  13:00:00,308.0041558
 2022-06-08  13:30:00,166.4019231
 2022-06-08  14:00:00,48.8
 2022-06-08  14:30:00,249.6
 2022-06-08  15:00:00,320
 2022-06-08  15:30:00,90.4
 2022-06-08  16:00:00,48.8
 2022-06-08  16:30:00,272.8
 2022-06-08  17:00:00,236
 2022-06-08  17:30:00,4
 2022-06-08  18:00:00,56.8
 2022-06-08  18:30:00,246.4
 2022-06-08  19:00:00,84
 2022-06-08  19:30:00,16
 2022-06-08  20:00:00,233.6
 2022-06-08  20:30:00,167.2
 2022-06-08  21:00:00,15.2
 2022-06-08  21:30:00,131.2
 2022-06-08  22:00:00,236
 2022-06-08  22:30:00,15.2
 2022-06-08  23:00:00,109.6
 2022-06-08  23:30:00,245.6
 2022-06-09  00:00:00,47.2
 2022-06-09  00:30:00,52.8
 2022-06-09  01:00:00,246.4
 2022-06-09  01:30:00,100.8
 2022-06-09  02:00:00,16
 2022-06-09  02:30:00,240.8
 2022-06-09  03:00:00,173.6
 2022-06-09  03:30:00,15.2
 2022-06-09  04:00:00,153.6
 2022-06-09  04:30:00,182.4
 2022-06-09  05:00:00,15.2
 2022-06-09  05:30:00,202.4
 2022-06-09  06:00:00,238.4
 2022-06-09  06:30:00,15.2
 2022-06-09  07:00:00,60
 2022-06-09  07:30:00,263.2048632
 2022-06-09  08:00:00,152.8
 2022-06-09  08:30:00,48
 2022-06-09  09:00:00,212.806015
 2022-06-09  09:30:00,256.00125
 2022-06-09  10:00:00,112.8453809
 2022-06-09  10:30:00,60.8
 2022-06-09  11:00:00,339.2009434
 2022-06-09  11:30:00,160.8
 2022-06-09  12:00:00,118.4
 2022-06-09  12:30:00,68.04233976
